PLT_CN,SUBP,SUBPLOT_CN,FPAG
484819131489998,1,645467906126144,CHS1
484819131489998,2,645467907126144,CHS1
484819131489998,3,645467908126144,CHS1
484819131489998,4,645467909126144,CHS1
490387826126144,1,645503859126144,CFS2
490387826126144,2,645503860126144,CFS2
490387826126144,3,645503861126144,CFS2
490387826126144,4,645503862126144,CFS2
484819125489998,4,645467077126144,CFS1
484819125489998,1,645467074126144,CFS1
484819125489998,3,645467076126144,CFS1
484819125489998,2,645467075126144,CFS1
484819137489998,1,645468792126144,CMS2
484819137489998,2,645468793126144,CMS2
484819137489998,3,645468794126144,CMS2
484819137489998,4,645468795126144,CMS2
484819129489998,1,645467579126144,CHF1
484819129489998,2,645467580126144,CHF1
484819129489998,4,645467583126144,CHF1
490388055126144,1,645537766126144,CHS6
490388055126144,2,645537768126144,CHS6
490388055126144,3,645537770126144,CHS6
490388055126144,4,645537771126144,CHS6
490388387126144,1,645585023126144,CHF2
490388387126144,2,645585024126144,CHF2
490388387126144,3,645585025126144,CHF2
490388387126144,4,645585026126144,CHF2
490388389126144,1,645585283126144,CMS2
490388389126144,2,645585284126144,CMS2
490388389126144,3,645585285126144,CMS2
490388389126144,4,645585286126144,CMS2
490388297126144,1,645572127126144,CHS1
490388297126144,2,645572128126144,CHS1
490388297126144,3,645572129126144,CHS1
490388297126144,4,645572130126144,CHS1
484819110489998,1,721122301290487,CMS2
484819110489998,2,721122302290487,CMS2
484819110489998,3,721122303290487,CMS2
484819110489998,4,721122304290487,CMS2
484819162489998,1,645471703126144,CFS2
484819162489998,2,645471704126144,CFS2
484819162489998,3,645471705126144,CFS2
484819162489998,4,645471706126144,CFS2
484819165489998,1,645472173126144,CFS2
484819165489998,2,645472174126144,CFS2
484819165489998,3,645472175126144,CFS2
484819165489998,4,645472176126144,CFS2
490388237126144,1,645563479126144,CLS2
490388237126144,2,645563480126144,CLS2
490388237126144,3,645563482126144,CLS2
490388237126144,4,645563483126144,CLS2
490387855126144,1,645508527126144,CHS1
490387855126144,2,645508528126144,CHS1
490387855126144,3,645508529126144,CHS1
490387855126144,4,645508530126144,CHS1
490388395126144,1,645586056126144,CWS2
490388395126144,2,645586057126144,CWS2
490388395126144,3,645586058126144,CWS2
490388248126144,1,645565090126144,CFS1
490388248126144,3,645565093126144,CFS1
490388248126144,4,645565094126144,CFS1
490388058126144,1,645538395126144,CHF1
490388058126144,2,645538396126144,CHF1
490388058126144,3,645538397126144,CHF1
490388058126144,4,645538398126144,CHF1
490388465126144,1,645595741126144,CFS2
490388465126144,2,645595742126144,CFS2
490388465126144,3,645595743126144,CFS2
490388465126144,4,645595744126144,CFS2
490388394126144,1,645585894126144,CFS2
490388394126144,2,645585895126144,CFS2
490388394126144,3,645585896126144,CFS2
490388394126144,4,645585897126144,CFS2
490388437126144,1,645591647126144,CHS6
490388437126144,2,645591648126144,CHS6
490388437126144,3,645591649126144,CHS6
490388437126144,4,645591650126144,CHS6
490388439126144,2,645591954126144,CHS1
490387793126144,1,645498728126144,CWS5
490387793126144,2,645498729126144,CWS5
490387793126144,3,645498730126144,CWS5
490387793126144,4,645498731126144,CWS5
490388156126144,4,645552381126144,CHS1
490388158126144,1,645552754126144,CHS6
490388158126144,2,645552755126144,CHS6
490388158126144,3,645552756126144,CHS6
490388158126144,4,645552757126144,CHS6
484819153489998,1,645470427126144,CFS1
484819153489998,2,645470428126144,CFS1
484819153489998,3,645470429126144,CFS1
484819153489998,4,645470430126144,CFS1
484819164489998,1,645472040126144,CHF1
484819164489998,2,645472041126144,CHF1
484819164489998,3,645472042126144,CHF1
484819164489998,4,645472043126144,CHF1
484819155489998,1,645470676126144,CMS2
484819155489998,2,645470677126144,CMS2
484819155489998,3,645470678126144,CMS2
484819155489998,4,645470679126144,CMS2
490388467126144,1,645596001126144,HAS1
490388467126144,3,645596004126144,HAS1
490388467126144,4,645596005126144,HAS1
490388460126144,1,645595107126144,CFS5
490388460126144,2,645595108126144,CFS5
490388460126144,3,645595109126144,CFS5
490388460126144,4,645595110126144,CFS5
484819166489998,1,645472325126144,CHS1
484819166489998,2,645472326126144,CHS1
484819166489998,3,645472327126144,CHS1
484819166489998,4,645472328126144,CHS1
490388393126144,1,645585818126144,CMS2
490388393126144,4,645585822126144,CMS2
484819161489998,1,645471482126144,CMS2
484819161489998,2,645471483126144,CMS2
484819161489998,3,645471484126144,CMS2
484819161489998,4,645471485126144,CMS2
490388526126144,1,645635842126144,CMS2
490388526126144,2,645635843126144,CMS2
490388526126144,3,645635844126144,CMS2
490388526126144,4,645635845126144,CMS2
490388464126144,1,645595604126144,CFS2
490388464126144,2,645595605126144,CFS2
490388464126144,3,645595606126144,CFS2
490388464126144,4,645595607126144,CFS2
490388396126144,1,645586220126144,CFS2
490388396126144,2,645586221126144,CFS2
490388396126144,3,645586222126144,CFS2
490388396126144,4,645586223126144,CFS2
490387800126144,1,645499916126144,CWS5
490387800126144,2,645499917126144,CWS5
490387800126144,3,645499918126144,CWS5
490387800126144,4,645499919126144,CWS5
484819167489998,1,645472493126144,CHS1
484819167489998,2,645472494126144,CHS1
484819167489998,3,645472495126144,CHS1
484819167489998,4,645472496126144,CHS1
490388111126144,1,645545851126144,CWS5
490388111126144,2,645545852126144,CWS5
490388111126144,3,645545853126144,CWS5
490388111126144,4,645545854126144,CWS5
490388528126144,1,645636025126144,CMS2
490388528126144,2,645636026126144,CMS2
490388528126144,3,645636027126144,CMS2
490388528126144,4,645636028126144,CMS2
484819169489998,1,645472831126144,CDS2
484819169489998,2,645472832126144,CDS2
484819169489998,3,645472833126144,CDS2
484819169489998,4,645472834126144,CDS2
484819177489998,3,645473933126144,CFS5
484819177489998,2,645473932126144,CFS5
484819177489998,4,645473935126144,CFS5
484819177489998,1,645473931126144,CFS5
484819186489998,1,645475143126144,CPS2
484819186489998,2,645475144126144,CPS2
484819186489998,3,645475145126144,CPS2
484819186489998,4,645475146126144,CPS2
490388032126144,1,645534882126144,CWS5
490388032126144,2,645534883126144,CWS5
490388032126144,3,645534884126144,CWS5
490388032126144,4,645534885126144,CWS5
484819183489998,1,645474721126144,CES1
484819183489998,2,645474722126144,CES1
484819183489998,4,645474725126144,CES1
484819183489998,3,645474724126144,CES1
490388282126144,1,645570097126144,CHS1
490388282126144,2,645570098126144,CHS1
490388282126144,3,645570099126144,CHS1
490388282126144,4,645570100126144,CHS1
484819182489998,2,645474571126144,CES3
484819182489998,3,645474572126144,CES3
484819182489998,4,645474573126144,CES3
484819182489998,1,645474570126144,CES3
484819199489998,1,645476212126144,CHS2
484819199489998,2,645476213126144,CHS2
484819199489998,4,645476215126144,CHS2
484819199489998,3,645476214126144,CHS2
484819174489998,4,645473291126144,CDS6
490388049126144,1,645536986126144,CDS6
490388049126144,2,645536987126144,CDS6
490388049126144,3,645536988126144,CDS6
490388049126144,4,645536989126144,CDS6
490388035126144,1,645535305126144,CES4
490388035126144,2,645535306126144,CES4
490388035126144,3,645535307126144,CES4
490388035126144,4,645535308126144,CES4
490388033126144,1,645535007126144,CES2
490388033126144,2,645535008126144,CES2
490388033126144,3,645535009126144,CES2
490388033126144,4,645535010126144,CES2
490388366126144,1,645581961126144,CDS6
490388366126144,2,645581962126144,CDS6
490388366126144,3,645581963126144,CDS6
490388366126144,4,645581964126144,CDS6
484819188489998,1,645475411126144,CWG1
484819188489998,2,645475412126144,CWG1
484819188489998,3,645475413126144,CWG1
484819188489998,4,645475414126144,CWG1
490388370126144,1,645582549126144,CDF4
490388370126144,2,645582550126144,CDF4
490388370126144,3,645582551126144,CDF4
490388370126144,4,645582552126144,CDF4
490388050126144,1,645537161126144,CWG1
490388050126144,2,645537162126144,CWG1
490388050126144,3,645537163126144,CWG1
490388050126144,4,645537164126144,CWG1
484819191489998,1,645475882126144,CES1
484819191489998,2,645475883126144,CES1
484819191489998,3,645475884126144,CES1
490388063126144,1,645539104126144,CDS4
490388063126144,2,645539105126144,CDS4
490388063126144,3,645539106126144,CDS4
490388063126144,4,645539107126144,CDS4
484819178489998,1,645474158126144,CES4
484819178489998,2,645474159126144,CES4
484819178489998,3,645474160126144,CES4
484819178489998,4,645474161126144,CES4
484819187489998,1,645475265126144,CFS5
484819187489998,2,645475266126144,CFS5
484819187489998,3,645475267126144,CFS5
484819187489998,4,645475268126144,CFS5
490388145126144,1,645550651126144,CDG1
490388145126144,2,645550652126144,CDG1
490388145126144,3,645550653126144,CDG1
490388145126144,4,645550654126144,CDG1
490387818126144,1,645502843126144,CFS5
490387818126144,2,645502844126144,CFS5
490387818126144,3,645502845126144,CFS5
490387818126144,4,645502846126144,CFS5
490388520126144,1,645634917126144,CDG1
490388520126144,3,645634921126144,CDG1
490388283126144,1,645570227126144,CDS4
490388283126144,2,645570228126144,CDS4
490388283126144,3,645570229126144,CDS4
490388283126144,4,645570230126144,CDS4
490388522126144,1,645635272126144,CDS6
490388522126144,3,645635276126144,CDS6
490388522126144,4,645635277126144,CDS6
490387874126144,1,645511420126144,CDG1
490387874126144,2,645511421126144,CDG1
490387874126144,3,645511422126144,CDG1
490387874126144,4,645511423126144,CDG1
490388454126144,1,645594165126144,CWS3
490388454126144,2,645594166126144,CWS3
490388454126144,3,645594167126144,CWS3
490388454126144,4,645594168126144,CWS3
484819190489998,1,645475678126144,CHS1
484819190489998,2,645475681126144,CHS1
484819190489998,4,645475684126144,CHS1
484819180489998,1,645474441126144,CDS6
484819180489998,2,645474442126144,CDS6
484819180489998,3,645474443126144,CDS6
484819180489998,4,645474444126144,CDS6
490388521126144,1,645635120126144,CDS6
490388521126144,2,645635121126144,CDS6
490388521126144,3,645635123126144,CDS6
490388521126144,4,645635124126144,CDS6
484819189489998,3,645475560126144,CAC1
490388518126144,1,645634787126144,CDS6
490388518126144,2,645634788126144,CDS6
490388518126144,3,645634789126144,CDS6
490388518126144,4,645634790126144,CDS6
490388054126144,1,645537667126144,CWG1
490388054126144,3,645537669126144,CWG1
490388228126144,2,645562236126144,CEF4
484819179489998,1,645474285126144,CAC1
484819179489998,2,645474286126144,CAC1
484819179489998,3,645474287126144,CAC1
490388036126144,1,645535466126144,CPS2
490388036126144,2,645535467126144,CPS2
490388036126144,3,645535468126144,CPS2
490388036126144,4,645535469126144,CPS2
490388281126144,1,645569969126144,CEF2
490388281126144,2,645569970126144,CEF2
490388281126144,3,645569971126144,CEF2
490388281126144,4,645569972126144,CEF2
498302557126144,2,645656740126144,CWS3
498302557126144,3,645656741126144,CWS3
490387873126144,1,645511276126144,CDG3
490387873126144,2,645511278126144,CDG3
490387873126144,3,645511279126144,CDG3
490387873126144,4,645511281126144,CDG3
484819172489998,1,721122728290487,CFS2
484819172489998,3,721122731290487,CFS2
484819172489998,4,721122732290487,CFS2
490388354126144,1,645580173126144,CDS6
490388354126144,2,645580175126144,CDS6
490388354126144,3,645580184126144,CDS6
490388354126144,4,645580195126144,CDS6
490388144126144,1,645550520126144,CDG1
490388144126144,2,645550521126144,CDG1
490388144126144,3,645550522126144,CDG1
490388144126144,4,645550523126144,CDG1
490387817126144,1,645502669126144,CFS2
490387817126144,2,645502671126144,CFS2
490387817126144,3,645502672126144,CFS2
490387817126144,4,645502673126144,CFS2
484819175489998,1,645473537126144,CWG1
484819175489998,2,645473538126144,CWG1
484819175489998,3,645473539126144,CWG1
484819175489998,4,645473540126144,CWG1
490388037126144,1,645535593126144,CFS5
490388037126144,2,645535594126144,CFS5
490388037126144,3,645535595126144,CFS5
490388037126144,4,645535596126144,CFS5
490387999126144,1,645530397126144,CWG1
490387999126144,2,645530398126144,CWG1
490387999126144,3,645530399126144,CWG1
490387999126144,4,645530400126144,CWG1
484819185489998,1,645474900126144,CFS2
484819185489998,2,645474901126144,CFS2
484819185489998,3,645474902126144,CFS2
484819185489998,4,645474903126144,CFS2
490387946126144,2,645522098126144,CFS4
490387946126144,3,645522099126144,CFS4
490387946126144,4,645522100126144,CFS4
490387946126144,1,645522097126144,CFS4
484819236489998,1,645477998126144,CHS2
484819236489998,2,645477999126144,CHS2
484819236489998,4,645478001126144,CHS2
484819236489998,3,645478000126144,CHS2
484819242489998,1,721122890290487,CES4
484819242489998,4,721122893290487,CES4
484819242489998,3,721122892290487,CMG2
490388096126144,1,645543686126144,CWF4
490388096126144,2,645543687126144,CWF4
490388096126144,3,645543688126144,CWF4
490388096126144,4,645543689126144,CWF4
490388371126144,1,645582693126144,CWS5
490388371126144,2,645582694126144,CWS5
490388371126144,3,645582695126144,CWS5
490388371126144,4,645582696126144,CWS5
490387832126144,1,645504758126144,CFS5
490387832126144,2,645504759126144,CFS5
490387832126144,3,645504760126144,CFS5
490387832126144,4,645504761126144,CFS5
484819238489998,1,645478308126144,CEG3
484819238489998,2,645478309126144,CEG3
484819238489998,3,645478310126144,CEG3
484819238489998,4,645478311126144,CEG3
490388369126144,1,645582397126144,CWS3
490388369126144,2,645582398126144,CWS3
490388369126144,3,645582399126144,CWS3
490388369126144,4,645582401126144,CWS3
484819221489998,1,645476368126144,CHF2
484819221489998,2,645476369126144,CHF2
484819221489998,3,645476370126144,CHF2
484819221489998,4,645476371126144,CHF2
498302558126144,1,645656912126144,CMS3
498302558126144,2,645656913126144,CMS3
498302558126144,3,645656914126144,CMS3
498302558126144,4,645656915126144,CMS3
490387798126144,1,645499676126144,CDS4
490387798126144,2,645499679126144,CDS4
490387798126144,3,645499680126144,CDS4
490387798126144,4,645499681126144,CDS4
490388234126144,1,645562888126144,CDS6
490388234126144,2,645562889126144,CDS6
484819233489998,1,645477520126144,CWS2
484819233489998,2,645477521126144,CWS2
484819233489998,4,645477523126144,CWS2
484819233489998,3,645477522126144,CWS2
484819231489998,1,645477204126144,CDS6
484819231489998,2,645477205126144,CDS6
484819231489998,3,645477207126144,CDS6
490387788126144,1,645498309126144,CEF2
490387788126144,2,645498310126144,CEF2
490387788126144,3,645498311126144,CEF2
490387788126144,4,645498312126144,CEF2
484819229489998,4,645476898126144,CWS5
484819229489998,1,645476895126144,CWS5
484819229489998,3,645476897126144,CWS5
484819229489998,2,645476896126144,CPG1
490388082126144,1,645541617126144,CES2
490388082126144,2,645541618126144,CES2
484819224489998,1,645476764126144,CHS1
484819224489998,3,645476768126144,CHS1
484819224489998,4,645476770126144,CHS1
498302562126144,1,645657303126144,CFS5
498302562126144,2,645657304126144,CFS5
498302562126144,4,645657307126144,CFS5
490388230126144,1,645562314126144,CWS5
490388230126144,2,645562315126144,CWS5
490388230126144,3,645562316126144,CWS5
490388230126144,4,645562317126144,CWS5
490388097126144,1,645543825126144,CWF4
490388097126144,2,645543826126144,CWF4
490388097126144,3,645543827126144,CWF4
490388097126144,4,645543828126144,CDG1
484819223489998,1,645476563126144,CDS6
484819223489998,2,645476565126144,CDS6
484819223489998,3,645476566126144,CDS6
484819223489998,4,645476574126144,CDS6
484819237489998,3,645478137126144,CWS5
484819237489998,4,645478138126144,CWS5
484819237489998,1,645478133126144,CWS5
484819237489998,2,645478136126144,CWS5
490388232126144,1,645562606126144,CMS1
490388232126144,2,645562607126144,CMS1
490388232126144,3,645562608126144,CMS1
490388232126144,4,645562609126144,CMS1
490387801126144,1,645500051126144,CWS5
490387801126144,2,645500052126144,CWS5
490387801126144,3,645500053126144,CWS5
490387801126144,4,645500054126144,CWS5
490388457126144,1,645594687126144,CEF4
490388457126144,2,645594688126144,CEF4
490388457126144,3,645594689126144,CEF4
490388457126144,4,645594690126144,CEF4
484819232489998,1,645477362126144,CWS2
484819232489998,2,645477363126144,CWS2
484819232489998,3,645477364126144,CWS2
484819232489998,4,645477365126144,CWS2
484819235489998,1,645477860126144,CES4
484819235489998,2,645477861126144,CES4
484819235489998,3,645477862126144,CES4
484819235489998,4,645477863126144,CES4
490388233126144,1,645562743126144,CDS6
490388233126144,2,645562744126144,CDS6
490388233126144,3,645562745126144,CDS6
490388233126144,4,645562746126144,CDS6
490387796126144,1,645499395126144,CHF2
490387796126144,2,645499396126144,CHF2
490387796126144,3,645499397126144,CHF2
490387796126144,4,645499398126144,CHF2
490388235126144,2,645563106126144,CWF4
490388235126144,4,645563110126144,CWG1
490388235126144,3,645563108126144,CWG1
484819257489998,4,645479514126144,CWG1
490387802126144,1,645500196126144,CWG1
490387802126144,2,645500197126144,CWG1
490387802126144,3,645500199126144,CWG1
490387802126144,4,645500200126144,CWG1
484819262489998,2,645479722126144,HOG2
484819262489998,3,645479723126144,HOG2
484819254489998,2,645479101126144,HOG2
484819254489998,3,645479102126144,HOG2
484819254489998,1,645479100126144,HOG2
484819255489998,1,645479227126144,HOG2
484819255489998,2,645479228126144,HOG2
484819255489998,3,645479229126144,HOG2
484819255489998,4,645479230126144,HOG2
484819245489998,4,645478542126144,CHC2
484819245489998,1,645478538126144,CHC2
484819245489998,2,645478539126144,CHC2
490387803126144,1,645500369126144,HOS1
490387803126144,2,645500370126144,HOS1
490387803126144,4,645500373126144,HOS1
484819256489998,1,645479358126144,CWS3
484819256489998,2,645479359126144,CWS3
484819256489998,4,645479362126144,CWS3
484819256489998,3,645479361126144,CWS3
484819248489998,1,645478801126144,HOG1
484819248489998,2,645478802126144,HOG1
484819248489998,3,645478803126144,HOG1
484819248489998,4,645478804126144,HOG1
484819252489998,1,645478958126144,CES4
484819252489998,2,645478959126144,CES4
484819252489998,3,645478960126144,CES4
484819252489998,4,645478961126144,CES4
484819260489998,1,645479605126144,HOG1
484819260489998,2,645479606126144,HOG1
484819260489998,3,645479607126144,HOG1
484819260489998,4,645479608126144,HOG1
484819246489998,2,645478723126144,CWS5
484819313489998,1,645483077126144,CES4
484819313489998,2,645483078126144,CES4
484819313489998,3,645483079126144,CES4
484819313489998,4,645483080126144,CES4
490388218126144,1,645560882126144,CDS6
490388218126144,2,645560883126144,CDS6
490388218126144,3,645560884126144,CDS6
490388218126144,4,645560885126144,CDS6
490387965126144,1,645524886126144,CDG1
490387965126144,3,645524889126144,CDG1
490387965126144,4,645524890126144,CDG1
484819314489998,1,645483193126144,CDS6
484819314489998,2,645483195126144,CDS6
484819314489998,4,645483198126144,CDS6
490388171126144,1,645554316126144,CDS4
490388171126144,2,645554317126144,CDS4
490388171126144,3,645554318126144,CDS4
490388171126144,4,645554319126144,CDS4
484819306489998,1,645482644126144,CAC1
484819306489998,3,645482647126144,CAC1
484819268489998,1,645479964126144,CDG1
484819268489998,2,645479965126144,CDG1
484819268489998,3,645479966126144,CDG1
484819268489998,4,645479967126144,CDG1
490388510126144,1,645633486126144,CDS8
490388510126144,2,645633487126144,CDS8
490388510126144,3,645633488126144,CDS8
490388510126144,4,645633489126144,CDS8
484819295489998,1,721123263290487,CDS6
484819295489998,2,721123264290487,CDS6
484819295489998,4,721123267290487,CDS6
490387945126144,3,645521994126144,CDS7
484819274489998,1,645480307126144,CDS6
484819274489998,2,645480309126144,CDS6
484819274489998,3,645480310126144,CDS6
484819283489998,1,721123024290487,CDS8
484819283489998,2,721123025290487,CDS8
484819283489998,3,721123026290487,CDS8
484819283489998,4,721123027290487,CDS8
484819286489998,1,645481118126144,CDG1
484819286489998,2,645481119126144,CDG1
484819286489998,3,645481120126144,CDG1
484819286489998,4,645481121126144,CDG1
490388280126144,1,645569848126144,CDG1
490388280126144,2,645569849126144,CDG1
490388280126144,3,645569850126144,CDG1
490388280126144,4,645569851126144,CDG1
490388041126144,3,645536100126144,CES4
490388041126144,4,645536101126144,CES4
490388041126144,1,645536098126144,CES4
490388041126144,2,645536099126144,CES4
484819302489998,1,645482350126144,CES1
484819302489998,2,645482351126144,CES1
484819302489998,4,645482353126144,CES1
484819302489998,3,645482352126144,CDG1
490388178126144,1,645555168126144,CDS6
490388178126144,4,645555173126144,CDS6
490388226126144,1,645561914126144,CDS6
490388226126144,2,645561917126144,CDS6
490388226126144,3,645561919126144,CDS6
484819317489998,1,645483494126144,CPS2
484819317489998,2,645483495126144,CPS2
484819317489998,3,645483496126144,CPS2
484819297489998,1,645481917126144,CDS6
484819297489998,2,645481918126144,CDS6
484819297489998,3,645481919126144,CDS6
484819297489998,4,645481920126144,CDS6
490388080126144,1,645541337126144,CES2
490388080126144,2,645541338126144,CES2
490388080126144,3,645541339126144,CES2
490388080126144,4,645541340126144,CES2
490388322126144,1,645575702126144,CES1
490388322126144,2,645575703126144,CES1
490388322126144,3,645575704126144,CES1
490388322126144,4,645575705126144,CES1
490388404126144,1,645587464126144,CDS8
490388404126144,2,645587465126144,CDS8
490388404126144,3,645587466126144,CDS8
490388404126144,4,645587468126144,CDS8
490388514126144,1,645634238126144,CDS8
490388514126144,2,645634239126144,CDS8
490388514126144,3,645634240126144,CDS8
490388514126144,4,645634242126144,CDS8
484819307489998,1,645482736126144,CDG1
484819307489998,2,645482737126144,CDG1
484819307489998,3,645482738126144,CDG1
484819307489998,4,645482739126144,CDG1
484819289489998,1,645481511126144,CDS6
484819289489998,2,645481512126144,CDS6
484819289489998,3,645481513126144,CDS6
484819289489998,4,645481514126144,CDS6
490387963126144,1,645524596126144,CPS2
490387963126144,2,645524598126144,CPS2
490387963126144,3,645524599126144,CPS2
490387963126144,4,645524600126144,CPS2
490387982126144,1,645527666126144,CDS6
490387982126144,2,645527667126144,CDS6
490387982126144,3,645527668126144,CDS6
484819276489998,1,645480589126144,CES4
484819276489998,2,645480594126144,CES4
484819276489998,3,645480595126144,CES4
484819276489998,4,645480596126144,CES4
490388212126144,1,645559933126144,CEF4
490388212126144,2,645559934126144,CEF4
490388212126144,4,645559937126144,CEF4
490388129126144,1,645548361126144,CDG1
490388129126144,2,645548362126144,CDG1
490388129126144,3,645548363126144,CDG1
490388129126144,4,645548364126144,CDG1
484819294489998,1,721123136290487,CES3
484819294489998,2,721123137290487,CES3
484819294489998,3,721123138290487,CES3
484819294489998,4,721123139290487,CES3
484819305489998,1,645482526126144,CES3
484819305489998,2,645482527126144,CES3
484819305489998,3,645482528126144,CES3
484819305489998,4,645482529126144,CES3
484819281489998,2,645481033126144,CDS6
490388403126144,1,645587349126144,CPG2
490388403126144,2,645587350126144,CPG2
490388403126144,3,645587351126144,CPG2
490388403126144,4,645587352126144,CPG2
490387966126144,1,645525095126144,CDG1
490387966126144,2,645525096126144,CDG1
490387966126144,3,645525097126144,CDG1
490387966126144,4,645525098126144,CDG1
490388257126144,1,645566443126144,CES4
490388257126144,2,645566444126144,CES4
490388257126144,3,645566445126144,CES4
490388257126144,4,645566446126144,CES4
490388061126144,2,645538805126144,CDS6
490388061126144,3,645538807126144,CDS6
484819263489998,1,645479817126144,CMS3
484819263489998,2,645479821126144,CMS3
484819263489998,3,645479823126144,CMS3
484819263489998,4,645479824126144,CMS3
490388170126144,1,645554176126144,CEG3
490388170126144,2,645554177126144,CEG3
490388170126144,3,645554179126144,CEG3
490388170126144,4,645554180126144,CEG3
484819318489998,1,645483607126144,CDG1
484819318489998,2,645483608126144,CDG1
484819318489998,3,645483609126144,CDG1
484819318489998,4,645483610126144,CDG1
490388517126144,1,645634658126144,CES4
490388517126144,2,645634659126144,CES4
490388517126144,3,645634660126144,CES4
490388517126144,4,645634661126144,CES4
490388277126144,1,645569446126144,CEG3
490388277126144,2,645569452126144,CEG3
490388277126144,3,645569453126144,CEG3
490388277126144,4,645569455126144,CEG3
484819288489998,1,645481359126144,CDS6
484819288489998,2,645481360126144,CDS6
484819288489998,3,645481362126144,CDS6
484819288489998,4,645481363126144,CDS6
484819316489998,1,645483322126144,CDS4
484819316489998,3,645483326126144,CDS4
484819300489998,1,645482043126144,CES2
484819300489998,2,645482044126144,CES2
484819300489998,3,645482045126144,CES2
484819300489998,4,645482046126144,CES2
484819270489998,1,645480124126144,CDS6
484819270489998,2,645480125126144,CDS6
484819270489998,3,645480126126144,CDS6
484819270489998,4,645480127126144,CDS6
484819301489998,3,645482174126144,HOG1
490388255126144,1,645566187126144,CDS6
490388255126144,2,645566189126144,CDS6
490388255126144,3,645566190126144,CDS6
490388255126144,4,645566191126144,CDS6
484819293489998,1,645481787126144,CES2
484819293489998,2,645481788126144,CES2
484819293489998,4,645481791126144,CES2
490388353126144,1,645580022126144,CDS6
490388353126144,2,645580023126144,CDS6
490388353126144,3,645580024126144,CDS6
490388353126144,4,645580025126144,CDS6
490387849126144,2,645507557126144,CDS6
490387849126144,3,645507558126144,CDS6
484819277489998,1,645480711126144,CDG1
484819277489998,2,645480712126144,CDG1
484819277489998,3,645480713126144,CDG1
484819277489998,4,645480714126144,CDG1
484819275489998,1,645480447126144,CDS6
484819275489998,2,645480448126144,CDS6
484819275489998,3,645480449126144,CDS6
484819275489998,4,645480450126144,CDS6
490388060126144,1,645538649126144,CES4
490388060126144,2,645538650126144,CES4
490388060126144,3,645538651126144,CES4
490388060126144,4,645538652126144,CES4
484819280489998,2,645480861126144,CDG1
484819280489998,3,645480863126144,CDG1
484819280489998,1,645480859126144,CDG1
490388258126144,1,645566555126144,CES4
490388258126144,2,645566556126144,CES4
490388258126144,3,645566557126144,CES4
490388258126144,4,645566558126144,CES4
484819292489998,1,645481668126144,CDS6
484819292489998,2,645481669126144,CDS6
484819292489998,3,645481670126144,CDS6
484819292489998,4,645481671126144,CDS6
484819339489998,1,645484697126144,CPG2
484819339489998,2,645484698126144,CPG2
484819339489998,3,645484699126144,CPG2
484819339489998,4,645484700126144,CPG2
490388204126144,1,645558743126144,CHS1
490388204126144,2,645558744126144,CHS1
490388204126144,3,645558745126144,CHS1
490388204126144,4,645558746126144,CHS1
490388372126144,1,645582872126144,CWS5
490388372126144,2,645582873126144,CWS5
490388372126144,3,645582874126144,CWS5
490388372126144,4,645582875126144,CWS5
490388098126144,1,645543952126144,CDS6
490388098126144,2,645543953126144,CDS6
484819362489998,1,645485673126144,CWS2
484819362489998,2,645485674126144,CWS2
484819362489998,3,645485675126144,CWS2
484819362489998,4,645485676126144,CWS2
490388459126144,1,645594940126144,CHS1
490388459126144,3,645594944126144,CHS1
490388459126144,2,645594943126144,CHS1
484819353489998,1,645485356126144,CPG2
484819353489998,2,645485357126144,CPG2
484819353489998,3,645485358126144,CPG2
484819353489998,4,645485360126144,CWS5
484819337489998,1,645484435126144,CWS3
484819337489998,2,645484436126144,CWS3
484819337489998,3,645484437126144,CWS3
484819337489998,4,645484438126144,CWS3
490388099126144,1,645544141126144,CDG1
490388099126144,2,645544142126144,CDG1
490388099126144,3,645544143126144,CDG1
490388099126144,4,645544144126144,CDG1
484819329489998,1,645483816126144,CEG3
484819329489998,2,645483827126144,CEG3
484819329489998,3,645483828126144,CEG3
484819329489998,4,645483829126144,CEG3
484819364489998,1,645485805126144,CDS6
484819364489998,2,645485806126144,CDS6
484819364489998,3,645485807126144,CDS6
484819364489998,4,645485808126144,CDS6
484819355489998,1,645485534126144,CDG1
484819355489998,2,645485535126144,CDG1
484819355489998,3,645485536126144,CDG1
484819355489998,4,645485537126144,CDG1
484819346489998,1,645484917126144,CPG2
484819346489998,2,645484918126144,CPG2
484819346489998,3,645484919126144,CPG2
484819346489998,4,645484920126144,CPG2
484819350489998,1,645485193126144,CMS3
484819350489998,2,645485194126144,CMS3
484819350489998,3,645485195126144,CMS3
484819350489998,4,645485196126144,CMS3
484819343489998,1,721123461290487,CWS2
484819343489998,2,721123462290487,CWS2
484819343489998,3,721123463290487,CWS2
484819343489998,4,721123464290487,CWS2
484819342489998,2,721123361290487,CES4
484819342489998,3,721123362290487,CES4
484819342489998,4,721123363290487,CES4
490388205126144,1,645558884126144,CWS5
490388205126144,2,645558885126144,CWS5
490388205126144,3,645558886126144,CWS5
490388205126144,4,645558887126144,CWS5
484819352489998,4,645485306126144,CWF4
484819336489998,1,645484261126144,CWS3
484819336489998,2,645484262126144,CWS3
484819336489998,3,645484273126144,CWS3
484819336489998,4,645484274126144,CWS3
484819332489998,1,645484038126144,CWS3
484819332489998,4,645484046126144,CWS3
484819349489998,1,645485067126144,CEF4
484819349489998,2,645485068126144,CEF4
