STAND_CN,STANDPLOT_CN,VARIANT,FPAG
13053113010497,13053113010497_4,WC,CD
13053391010497,13053391010497_1,WC,CHS1
13053391010497,13053391010497_3,WC,CHS1
13053565010497,13053565010497_1,EC,CDG1
13053565010497,13053565010497_2,EC,CDG1
13053565010497,13053565010497_3,EC,CDG1
13053565010497,13053565010497_4,EC,CDG1
13053798010497,13053798010497_1,EC,CWS5
13053798010497,13053798010497_2,EC,CWS5
13053798010497,13053798010497_3,EC,CWS5
13053798010497,13053798010497_4,EC,CWS5
13054170010497,13054170010497_1,EC,CDG1
13054170010497,13054170010497_2,EC,CDG1
13054170010497,13054170010497_3,EC,CDG1
13054170010497,13054170010497_4,EC,CDG1
13054497010497,13054497010497_2,EC,CDS6
13054497010497,13054497010497_3,EC,CWS5
13054497010497,13054497010497_4,EC,CWS5
13054791010497,13054791010497_1,EC,CPS2
13054791010497,13054791010497_2,EC,CPS2
13054791010497,13054791010497_3,EC,CPS2
13054791010497,13054791010497_4,EC,CPS2
13054971010497,13054971010497_1,EC,CFS6
13054971010497,13054971010497_2,EC,CFS6
13054971010497,13054971010497_3,EC,CFS6
13055193010497,13055193010497_1,EC,CFS2
13055193010497,13055193010497_2,EC,CFS2
13055193010497,13055193010497_3,EC,CFS2
13055193010497,13055193010497_4,EC,CFS2
13055470010497,13055470010497_1,EC,CFS4
13055470010497,13055470010497_2,EC,CFS4
13055470010497,13055470010497_3,EC,CFS4
13055470010497,13055470010497_4,EC,CFS4
13055730010497,13055730010497_1,EC,CWS5
13055730010497,13055730010497_2,EC,CWS5
13055730010497,13055730010497_3,EC,CWS5
13055730010497,13055730010497_4,EC,CWS5
13055977010497,13055977010497_1,EC,CES4
13055977010497,13055977010497_2,EC,CES4
13056147010497,13056147010497_2,EC,CWS5
13056147010497,13056147010497_3,EC,CWS5
13056147010497,13056147010497_4,EC,CWS5
13056359010497,13056359010497_1,EC,HO
13056359010497,13056359010497_2,EC,HO
13056359010497,13056359010497_3,EC,HO
13056359010497,13056359010497_4,EC,HO
13056786010497,13056786010497_1,WC,CWS5
13056786010497,13056786010497_2,WC,CWS5
13056786010497,13056786010497_3,WC,CWS5
13056786010497,13056786010497_4,WC,CWS5
13057557010497,13057557010497_3,EC,CWS5
13057728010497,13057728010497_1,EC,CP
13057728010497,13057728010497_2,EC,CP
13057728010497,13057728010497_3,EC,CP
13057728010497,13057728010497_4,EC,CP
13057932010497,13057932010497_1,EC,CP
13057932010497,13057932010497_2,EC,CP
13057932010497,13057932010497_3,EC,CP
13057932010497,13057932010497_4,EC,CP
13058072010497,13058072010497_1,EC,CWG1
13058072010497,13058072010497_2,EC,CWG1
13058072010497,13058072010497_3,EC,CWG1
13058072010497,13058072010497_4,EC,CWG1
13058452010497,13058452010497_1,EC,CWG1
13058452010497,13058452010497_2,EC,CWG1
13058452010497,13058452010497_3,EC,CWG1
13058452010497,13058452010497_4,EC,CWG1
13059631010497,13059631010497_1,WC,CHF1
13059631010497,13059631010497_2,WC,CHF1
13059631010497,13059631010497_3,WC,CHF1
13059631010497,13059631010497_4,WC,CHF1
13059840010497,13059840010497_3,WC,CD
13060227010497,13060227010497_1,WC,HB
13060227010497,13060227010497_2,WC,HA
13060227010497,13060227010497_3,WC,HB
13060227010497,13060227010497_4,WC,HB
13060802010497,13060802010497_1,WC,CMS2
13060802010497,13060802010497_2,WC,CMS2
13060802010497,13060802010497_3,WC,CMS2
13060802010497,13060802010497_4,WC,CMS2
13062038010497,13062038010497_1,WC,CH
13062038010497,13062038010497_2,WC,CH
13062038010497,13062038010497_3,WC,CH
13062038010497,13062038010497_4,WC,CH
13062498010497,13062498010497_1,WC,CHS1
13062498010497,13062498010497_2,WC,CHS1
13062498010497,13062498010497_3,WC,CHS1
13062498010497,13062498010497_4,WC,CHS1
13062886010497,13062886010497_1,WC,CHF2
13062886010497,13062886010497_2,WC,CHF2
13062886010497,13062886010497_3,WC,CHF2
13062886010497,13062886010497_4,WC,CHF2
13194358010497,13194358010497_1,WC,CMS3
13194358010497,13194358010497_3,WC,CMS3
13194358010497,13194358010497_4,WC,CMS3
13194596010497,13194596010497_1,EC,CFS2
13194596010497,13194596010497_2,EC,CFS2
13194596010497,13194596010497_3,EC,CFS2
13194596010497,13194596010497_4,EC,CFS2
13194834010497,13194834010497_1,EC,CFS4
13194834010497,13194834010497_2,EC,CFS4
13194834010497,13194834010497_3,EC,CFS4
13194834010497,13194834010497_4,EC,CFS4
13195112010497,13195112010497_1,EC,CES2
13195112010497,13195112010497_2,EC,CES2
13195112010497,13195112010497_3,EC,CES2
13195112010497,13195112010497_4,EC,CES2
13195383010497,13195383010497_1,EC,CES2
13195383010497,13195383010497_2,EC,CES2
13195383010497,13195383010497_3,EC,CES2
13195383010497,13195383010497_4,EC,CES2
13195674010497,13195674010497_1,EC,CES1
13195674010497,13195674010497_2,EC,CES1
13195674010497,13195674010497_3,EC,CES1
13195674010497,13195674010497_4,EC,CES1
13195897010497,13195897010497_1,EC,CES4
13195897010497,13195897010497_2,EC,CES4
13195897010497,13195897010497_3,EC,CES4
13195897010497,13195897010497_4,EC,CES4
13196120010497,13196120010497_1,EC,CE
13196120010497,13196120010497_2,EC,CE
13196120010497,13196120010497_3,EC,CE
13196120010497,13196120010497_4,EC,CE
13196361010497,13196361010497_1,EC,CES2
13196361010497,13196361010497_2,EC,CES2
13196361010497,13196361010497_3,EC,CES2
13196361010497,13196361010497_4,EC,CES2
13196629010497,13196629010497_1,EC,CAS3
13196629010497,13196629010497_2,EC,CAS3
13196629010497,13196629010497_3,EC,CAS3
13196629010497,13196629010497_4,EC,CAS3
13196865010497,13196865010497_1,EC,CES4
13196865010497,13196865010497_2,EC,CES4
13196865010497,13196865010497_3,EC,CES4
13196865010497,13196865010497_4,EC,CES4
13197377010497,13197377010497_1,EC,CES2
13197377010497,13197377010497_2,EC,CES2
13197377010497,13197377010497_3,EC,CES2
13197377010497,13197377010497_4,EC,CES2
13197691010497,13197691010497_1,EC,CE
13197691010497,13197691010497_2,EC,CE
13197691010497,13197691010497_3,EC,CE
13197691010497,13197691010497_4,EC,CE
13198150010497,13198150010497_1,EC,CH
13198150010497,13198150010497_2,EC,CH
13198150010497,13198150010497_3,EC,CH
13198150010497,13198150010497_4,EC,CH
13198438010497,13198438010497_1,WC,CH21
13198438010497,13198438010497_2,WC,CH21
13198438010497,13198438010497_3,WC,CH21
13198438010497,13198438010497_4,WC,CH21
13198787010497,13198787010497_1,WC,CHS2
13198787010497,13198787010497_4,WC,CHS2
13198972010497,13198972010497_1,WC,CFS2
13198972010497,13198972010497_2,WC,CFS2
13198972010497,13198972010497_3,WC,CFS2
13198972010497,13198972010497_4,WC,CFS2
13199171010497,13199171010497_1,WC,CMS3
13199171010497,13199171010497_3,WC,CMS3
13199171010497,13199171010497_4,WC,CMS3
13199439010497,13199439010497_1,WC,CH
13199439010497,13199439010497_2,WC,CH
13199439010497,13199439010497_3,WC,CH
13199439010497,13199439010497_4,WC,CH
13199766010497,13199766010497_1,WC,CF
13199766010497,13199766010497_2,WC,CF
13199766010497,13199766010497_3,WC,CF
13199766010497,13199766010497_4,WC,CF
13199952010497,13199952010497_1,EC,CCS2
13199952010497,13199952010497_2,EC,CCS2
13199952010497,13199952010497_3,EC,CCS2
13199952010497,13199952010497_4,EC,CCS2
13203368010497,13203368010497_2,WC,CHS1
13203368010497,13203368010497_3,WC,CHS1
13203368010497,13203368010497_4,WC,CHS2
13203816010497,13203816010497_1,WC,CHS1
13203816010497,13203816010497_2,WC,CHS1
13203816010497,13203816010497_3,WC,CHS1
13203816010497,13203816010497_4,WC,CHS1
13204193010497,13204193010497_2,WC,CHS1
13204702010497,13204702010497_1,WC,CMS2
13204702010497,13204702010497_2,WC,CMS2
13204702010497,13204702010497_3,WC,CMS2
13204702010497,13204702010497_4,WC,CMS2
13205079010497,13205079010497_1,WC,CFS2
13205079010497,13205079010497_2,WC,CFS2
13205079010497,13205079010497_4,WC,CFS2
13205354010497,13205354010497_1,WC,CFS2
13205354010497,13205354010497_2,WC,CFS2
13205354010497,13205354010497_3,WC,CFS2
13205354010497,13205354010497_4,WC,CFS2
13205999010497,13205999010497_1,WC,CMS2
13205999010497,13205999010497_3,WC,CEF3
13205999010497,13205999010497_4,WC,CMS2
13206224010497,13206224010497_1,WC,CMS2
13206224010497,13206224010497_3,WC,CMS2
13206224010497,13206224010497_4,WC,CMS2
13206482010497,13206482010497_1,WC,CEF3
13206482010497,13206482010497_2,WC,CEF3
13206482010497,13206482010497_3,WC,CEF3
13206482010497,13206482010497_4,WC,CEF3
13206721010497,13206721010497_1,WC,CMS2
13206721010497,13206721010497_2,WC,CMS2
13229216010497,13229216010497_1,WC,CHS3
13229216010497,13229216010497_2,WC,CHS3
13229216010497,13229216010497_3,WC,CHS3
13229216010497,13229216010497_4,WC,CHS3
13230130010497,13230130010497_1,WC,CHF1
13230130010497,13230130010497_2,WC,CHF1
13230130010497,13230130010497_3,WC,CHF1
13230130010497,13230130010497_4,WC,CHF1
13240308010497,13240308010497_1,EC,CDS6
13240308010497,13240308010497_2,EC,CDS6
13240308010497,13240308010497_3,EC,CDS6
13240308010497,13240308010497_4,EC,CDS6
13411121010497,13411121010497_2,EC,CDS4
13411121010497,13411121010497_3,EC,CDS4
13411348010497,13411348010497_3,WC,CHS7
171127421020004,171127421020004_1,EC,CES4
171127421020004,171127421020004_2,EC,CES4
171127421020004,171127421020004_3,EC,CES4
171127421020004,171127421020004_4,EC,CES4
174763101020004,174763101020004_1,WC,CHF2
174763101020004,174763101020004_2,WC,CHF2
174763101020004,174763101020004_3,WC,CHF2
174763101020004,174763101020004_4,WC,CHF2
174763109020004,174763109020004_1,WC,CHS2
174763109020004,174763109020004_3,WC,CHS2
174763109020004,174763109020004_4,WC,CHS2
174763116020004,174763116020004_1,WC,CHS1
174763116020004,174763116020004_2,WC,CHS1
174763116020004,174763116020004_3,WC,CHS1
174763116020004,174763116020004_4,WC,CHS1
174763125020004,174763125020004_1,EC,CHF3
174763125020004,174763125020004_2,EC,CHF3
174763125020004,174763125020004_3,EC,CHF3
174763125020004,174763125020004_4,EC,CHF3
174763126020004,174763126020004_1,WC,CHF1
174763126020004,174763126020004_3,WC,CHF1
174763128020004,174763128020004_1,EC,CEG3
174763128020004,174763128020004_2,EC,CEG3
174763128020004,174763128020004_3,EC,CEG3
174763128020004,174763128020004_4,EC,CEG3
174763129020004,174763129020004_1,EC,CES4
174763129020004,174763129020004_2,EC,CES4
174763129020004,174763129020004_3,EC,CES4
174763129020004,174763129020004_4,EC,CES4
174763130020004,174763130020004_1,EC,CDS7
174763130020004,174763130020004_2,EC,CDG1
174763130020004,174763130020004_3,EC,CDS7
174763130020004,174763130020004_4,EC,CDS7
174763139020004,174763139020004_1,EC,CHS1
174763139020004,174763139020004_2,EC,CHS1
174763139020004,174763139020004_3,EC,CHS1
174763139020004,174763139020004_4,EC,CHS1
174763165020004,174763165020004_1,WC,CHS6
174763165020004,174763165020004_3,WC,CHS6
174763166020004,174763166020004_1,EC,CFS2
174763166020004,174763166020004_2,EC,CFS2
174763166020004,174763166020004_3,EC,CFS2
174763166020004,174763166020004_4,EC,CFS2
174763184020004,174763184020004_2,EC,CMS3
174763192020004,174763192020004_1,WC,CFS1
174763192020004,174763192020004_2,WC,CFS1
174763192020004,174763192020004_3,WC,CFS1
174763192020004,174763192020004_4,WC,CFS1
174763193020004,174763193020004_1,EC,CHS1
174763193020004,174763193020004_2,EC,CHS1
174763193020004,174763193020004_3,EC,CHS1
174763193020004,174763193020004_4,EC,CHS1
174763194020004,174763194020004_1,EC,CES1
174763194020004,174763194020004_2,EC,CES1
174763194020004,174763194020004_3,EC,CES1
174763195020004,174763195020004_1,EC,CES1
174763195020004,174763195020004_2,EC,CES4
174763195020004,174763195020004_3,EC,CES1
174763195020004,174763195020004_4,EC,CES1
174763236020004,174763236020004_1,EC,CDS7
174763236020004,174763236020004_2,EC,CDS7
174763236020004,174763236020004_3,EC,CDS7
174763236020004,174763236020004_4,EC,CDS7
174763237020004,174763237020004_1,EC,CES3
174763237020004,174763237020004_2,EC,CES3
174763237020004,174763237020004_3,EC,CES3
174763237020004,174763237020004_4,EC,CES3
174763239020004,174763239020004_1,EC,CWS4
174763239020004,174763239020004_2,EC,CWS4
174763239020004,174763239020004_3,EC,CWS4
174763239020004,174763239020004_4,EC,CWS4
174763240020004,174763240020004_1,EC,CLS5
174763240020004,174763240020004_2,EC,CLS5
174763240020004,174763240020004_3,EC,CLS5
174763240020004,174763240020004_4,EC,CLS5
174763243020004,174763243020004_1,EC,CDS6
174763252020004,174763252020004_2,WC,CMS2
174763278020004,174763278020004_1,WC,CMS2
174763278020004,174763278020004_2,WC,CMS2
174763278020004,174763278020004_3,WC,CMS2
174763278020004,174763278020004_4,WC,CMS2
174763283020004,174763283020004_1,WC,CFS2
174763283020004,174763283020004_2,WC,CFS2
174763283020004,174763283020004_3,WC,CFS2
174763283020004,174763283020004_4,WC,CFS2
174763286020004,174763286020004_3,WC,CFS2
174763290020004,174763290020004_1,EC,CDS6
174763290020004,174763290020004_2,EC,CDS6
174763290020004,174763290020004_4,EC,CDS6
174763294020004,174763294020004_1,EC,CWG1
174763294020004,174763294020004_2,EC,CWG1
174763294020004,174763294020004_4,EC,CWF4
174763305020004,174763305020004_1,EC,CMS3
174763305020004,174763305020004_2,EC,CMS3
174763305020004,174763305020004_3,EC,CMS3
174763305020004,174763305020004_4,EC,CMS3
174763306020004,174763306020004_1,EC,CCS2
174763306020004,174763306020004_3,EC,CCS2
174763306020004,174763306020004_4,EC,CCS2
174763313020004,174763313020004_1,WC,CHF1
174763313020004,174763313020004_2,WC,CHF1
174763313020004,174763313020004_3,WC,CHF1
174763313020004,174763313020004_4,WC,CHF1
174763314020004,174763314020004_1,WC,CFS3
174763314020004,174763314020004_2,WC,CFS3
174763314020004,174763314020004_3,WC,CFS3
174763314020004,174763314020004_4,WC,CFS3
174763315020004,174763315020004_1,WC,CFS2
174763315020004,174763315020004_2,WC,CFS2
174763315020004,174763315020004_3,WC,CFS2
174763315020004,174763315020004_4,WC,CFS2
174763319020004,174763319020004_1,WC,CMS2
174763319020004,174763319020004_2,WC,CMS2
174763319020004,174763319020004_3,WC,CMS2
174763319020004,174763319020004_4,WC,CMS2
174763320020004,174763320020004_1,WC,CHS6
174763320020004,174763320020004_2,WC,CHS6
174763320020004,174763320020004_3,WC,CHS6
174763320020004,174763320020004_4,WC,CHS6
174763334020004,174763334020004_1,WC,CHS1
174763334020004,174763334020004_2,WC,CHS1
174763334020004,174763334020004_3,WC,CHS1
174763334020004,174763334020004_4,WC,CHS1
174763335020004,174763335020004_1,WC,CHF1
174763335020004,174763335020004_2,WC,CHF1
174763335020004,174763335020004_4,WC,CHF1
174763336020004,174763336020004_1,EC,CES2
174763336020004,174763336020004_2,EC,CES2
174763336020004,174763336020004_3,EC,CES2
174763336020004,174763336020004_4,EC,CES2
174763343020004,174763343020004_1,EC,CDG3
174763343020004,174763343020004_2,EC,CDG3
174763343020004,174763343020004_3,EC,CDG3
174763346020004,174763346020004_1,EC,CWS2
174763346020004,174763346020004_2,EC,CWS2
174763346020004,174763346020004_3,EC,CWS2
174763346020004,174763346020004_4,EC,CWS2
174763373020004,174763373020004_1,EC,CAS3
174763373020004,174763373020004_2,EC,CAS3
174763373020004,174763373020004_3,EC,CAS3
174763373020004,174763373020004_4,EC,CAS3
174763374020004,174763374020004_1,EC,CWS3
174763374020004,174763374020004_2,EC,CWS3
174763374020004,174763374020004_3,EC,CWS3
174763374020004,174763374020004_4,EC,CWS3
174763375020004,174763375020004_4,EC,CPS2
174763376020004,174763376020004_1,EC,CEF2
174763376020004,174763376020004_2,EC,CEF2
174763376020004,174763376020004_3,EC,CEF2
174763376020004,174763376020004_4,EC,CEF2
174763383020004,174763383020004_1,WC,CMS3
174763383020004,174763383020004_2,WC,CMS3
174763383020004,174763383020004_3,WC,CMS3
174763383020004,174763383020004_4,WC,CMS3
174763385020004,174763385020004_1,EC,CWF4
174763385020004,174763385020004_2,EC,CWF4
174763385020004,174763385020004_3,EC,CWF4
174763385020004,174763385020004_4,EC,CWF4
174763389020004,174763389020004_1,WC,CFS5
174763389020004,174763389020004_2,WC,CFS5
174763389020004,174763389020004_3,WC,CFS5
174763389020004,174763389020004_4,WC,CFS5
174763390020004,174763390020004_1,EC,CFS2
174763390020004,174763390020004_2,EC,CFS2
174763390020004,174763390020004_3,EC,CFS2
174763390020004,174763390020004_4,EC,CFS2
174763391020004,174763391020004_3,EC,CDG1
174763393020004,174763393020004_1,WC,CFS2
174763393020004,174763393020004_3,WC,CFS2
174763393020004,174763393020004_4,WC,CFS2
174763419020004,174763419020004_1,EC,CWS5
174763419020004,174763419020004_2,EC,CDS6
174763419020004,174763419020004_3,EC,CDS6
174763428020004,174763428020004_1,WC,CFS2
174763428020004,174763428020004_2,WC,CFS2
174763428020004,174763428020004_3,WC,CFS2
174763428020004,174763428020004_4,WC,CFS2
174763445020004,174763445020004_2,EC,CDS6
174763446020004,174763446020004_3,EC,CDS6
174763474020004,174763474020004_1,EC,CDS7
174763475020004,174763475020004_1,EC,CCF2
174763475020004,174763475020004_2,EC,CCF2
174763475020004,174763475020004_3,EC,CCF2
174763475020004,174763475020004_4,EC,CCF2
174763478020004,174763478020004_2,EC,CDG1
174763481020004,174763481020004_1,EC,CES4
174763481020004,174763481020004_2,EC,CES4
174763481020004,174763481020004_3,EC,CES4
174763481020004,174763481020004_4,EC,CES4
174763487020004,174763487020004_2,WC,CHS6
174763488020004,174763488020004_1,WC,CFF1
174763488020004,174763488020004_2,WC,CFF1
174763488020004,174763488020004_3,WC,CFF1
174763488020004,174763488020004_4,WC,CFF1
174763489020004,174763489020004_1,WC,CFS2
174763489020004,174763489020004_2,WC,CFS2
174763489020004,174763489020004_3,WC,CFS2
174763489020004,174763489020004_4,WC,CFS2
174763490020004,174763490020004_1,EC,CDS6
174763490020004,174763490020004_2,EC,CDS6
174763490020004,174763490020004_3,EC,CDS6
174763490020004,174763490020004_4,EC,CDS6
174763491020004,174763491020004_1,EC,CDS6
174763491020004,174763491020004_2,EC,CDS6
174763491020004,174763491020004_3,EC,CDS6
174763491020004,174763491020004_4,EC,CDS6
174763495020004,174763495020004_1,WC,CHS1
174763495020004,174763495020004_2,WC,CHS1
174763495020004,174763495020004_3,WC,CHS1
174763502020004,174763502020004_1,EC,CEF2
174763502020004,174763502020004_2,EC,CEF2
174763502020004,174763502020004_3,EC,CEF2
174763502020004,174763502020004_4,EC,CEF2
174763503020004,174763503020004_1,EC,CWS8
174763503020004,174763503020004_2,EC,CWS8
174763503020004,174763503020004_3,EC,CCF2
174763503020004,174763503020004_4,EC,CCF2
174763504020004,174763504020004_1,EC,CES4
174763504020004,174763504020004_2,EC,CES4
174763504020004,174763504020004_3,EC,CES4
174763504020004,174763504020004_4,EC,CES4
174763505020004,174763505020004_2,EC,CDG1
174763505020004,174763505020004_3,EC,CDG1
174763505020004,174763505020004_4,EC,CDG1
174763507020004,174763507020004_1,EC,CDS7
174763507020004,174763507020004_2,EC,CDS7
174763507020004,174763507020004_3,EC,CDS7
174763507020004,174763507020004_4,EC,CDS7
174763508020004,174763508020004_1,EC,CFS2
174763508020004,174763508020004_2,EC,CFS2
174763508020004,174763508020004_3,EC,CFS2
174763508020004,174763508020004_4,EC,CFS2
174763509020004,174763509020004_1,EC,CDS6
174763509020004,174763509020004_2,EC,CDS6
174763509020004,174763509020004_3,EC,CDS6
174763511020004,174763511020004_1,EC,CAS3
174763511020004,174763511020004_2,EC,CAS3
174763511020004,174763511020004_3,EC,CAS3
174763511020004,174763511020004_4,EC,CAS3
174763512020004,174763512020004_1,EC,CDS6
174763512020004,174763512020004_2,EC,CDS6
174763512020004,174763512020004_3,EC,CWS5
174763512020004,174763512020004_4,EC,CDS6
174763517020004,174763517020004_1,EC,CWS2
174763517020004,174763517020004_2,EC,CWS2
174763517020004,174763517020004_3,EC,CWS2
174763517020004,174763517020004_4,EC,CWS2
174763518020004,174763518020004_1,WC,CMS2
174763518020004,174763518020004_3,WC,CMS2
174763518020004,174763518020004_4,WC,CMS2
174763519020004,174763519020004_1,WC,CFS2
174763519020004,174763519020004_2,WC,CFS2
